title,movie_num,summary,actor_list,rating,rating_cnt,info1,info2
스트리머,252,"산 사람은 붉게, 귀신은 파랗게 모든 것이 생중계된다!한 BJ가 남긴 기괴한 영상의 진위를 밝히겠다며 한 폐건물로 모인 5명의 스트리머들. 각자 라이브 방송을 진행하며 건물을 살펴보던 그들의 섬뜩하고 소름 끼치는 현장은 그야말로 리얼하게 생중계 되는데…","['장형모(감독)', '이푸름(주연)', '권민혁(주연)', '김모범(조연)', '김준형(조연)', '심소영(조연)']",1.4,(621명),2023 · 공포/미스터리 · 한국,1시간 29분 · 15세
나는 여기에 있다,253,"과거, 살인자를 검거하는 과정에서 칼에 폐를 찔린 후 장기 이식을 통해 기적적으로 살아난 형사 ‘선두’(조한선). 수사 일선에 복귀한 그는 연쇄 살인범 ‘규종’(정진운)을 쫓던 중 장기 이식 코디네이터 ‘아승’(노수산나)을 통해 규종이 자신과 같은 공여자의 장기를 이식받은 것은 물론, 공여자가 과거 자신이 검거했던 살인자라는 것을 알게 되는데… 피 끓는 형사 VS 폭주하는 살인자. 지독한 운명에 얽힌 두 남자의 극한 추격이 시작된다!","['신근호(감독)', '조한선(주연)', '정진운(주연)', '정태우(조연)', '노수산나(조연)', '박순천(조연)', '정인기(조연)', '이지원(조연)', '조한준(조연 | 강철웅)', '서윤호(조연)']",1.5,(112명),2021 · 범죄/액션/스릴러 · 한국,1시간 21분 · 15세
서태지 25주년 라이브 타임: 트래블러,254,"“다시 한 번 그 시간을 되돌릴 수 있다면”2017년 잠실 올림픽 주경기장에서 열린 데뷔 25주년 기념 콘서트 실황의 최초 극장 상영! 잊지 못할 레전드 공연 ""서태지 25주년 콘서트""를 극장에서 만나다!국내 최대 규모의 공연장인 잠실 올림픽 주경기장에서 약 3만 5천여명의 관객과 함께한 25주년 공연은 지난 25년간 선보인 그의 실험적인 음악과 완성도 높은 공연들을 집대성한 공연으로 대표된다. 21세기 팝 아이콘 방탄소년단이 특별 게스트로 참여해 공연의 의미를 더 했다. 서태지의 탄생을 알리는 '난 알아요'부터 '하여가’, '환상속의 그대' 그리고 '컴백홈' 까지! 서태지의 모든 히트곡과 명곡들을 오리지널 사운드 그대로 만날 수 있는 시간! 공연 실황 뿐 아니라 비하인드 장면까지 가슴 뜨거운 우리들만의 추억으로 만든 기념비적인 축제의 현장!","['서태지(감독)', '서태지(출연)', '서태지밴드(출연)', 'RM(출연)', '뷔(출연)', '정국(출연)', '진(출연)', '슈가(출연)', '제이홉(출연)', '지민(출연)']",3.9,(243명),2023 · 다큐멘터리/공연실황 · 한국,1시간 51분 · 전체
스프린터,255,"은퇴만 남은 신기록 보유자 ‘현수’최고의 자리를 잃을까 두려운 ‘정호’유망주였지만 팀 해체 위기에 놓인 ‘준서’그래도, 계속 달려야 하니까. 제자리에. 차렷. GO!","['최승연(감독)', '박성일(주연 | 현수)', '공민정(주연 | 지현)', '임지호(주연 | 준서)', '전신환(조연 | 지완)', '송덕호(조연 | 정호)', '최준혁(조연 | 형욱)']",3.5,"(2,213명)",2021 · 드라마 · 한국,1시간 27분 · 12세
느티나무 아래,257,"충북 괴산에 자리잡고 있는 우리씨앗농장, 여기는 한국 재래종, 토종 씨앗(우리씨앗)을 채종하고 나눔을 실천하고 있는 곳이다. 갓끈동부, 밭벼, 자주감자, 구억배추 등 200여 개의 토종 씨앗이 자연적 상태에서 자라고, 순환된다. 농장에는 70대 늙은 농부와 30~40대 청년 농부들이 함께 일하고 있다. 겨울에서 겨울까지 밭을 갈고, 논을 넘나든다. 기후 위기로 생태계가 무너져 가고, 대량생산-대량소비의 쳇바퀴 속에서 농부와 토종 씨앗은 어떻게 생존하며, 자신들의 자리를 지켜나갈 수 있을까!","['오정훈(감독)', '안상희(출연)', '김태일(출연)', '박시연(출연)', '박호철(출연)', '허병택(출연)']",2.7,(38명),2022 · 다큐멘터리 · 한국,1시간 38분 · 전체
멍뭉이,258,"""'루니'의 새 집사를 찾아라!""동생 같은 반려견 ‘루니’를 위해 정시 퇴근에 진심인 ‘민수’ 결혼을 앞둔 그에게 닥친 견주 인생 조기 로그아웃 위기! 야심 차게 오픈한 카페는 말아먹고 인생 자체가 위기인 사촌형 '진국', '민수'의 다급한 SOS에 고심하다 새 집사 면접을 제안하게 되고. 완벽한 집사를 찾기 위해 제주도로 향하는 두 형제의 여정에 느닷없는 멍뭉이들의 등장이 이어지는데!뜻밖의 ‘견’명적인 만남함께 하면 개신나고! 개따뜻한! 개귀엽 버라이어티 무비!","['김주환(감독)', '차태현(주연 | 진국)', '유연석(주연 | 민수)', '이승희(조연)', '정지훈(조연)', '김요한(조연 | 이병헌)', '강신일(특별출연)', '박진주(특별출연)', '김지영(특별출연)', '류수영(특별출연)', '김유정(특별출연)', '이호정(특별출연)', '태원석(특별출연)', '우도환(특별출연)', '오나라(특별출연)', '정인선(특별출연)']",3.2,"(5,153명)",2022 · 드라마/코미디 · 한국,1시간 53분 · 전체
마이 대디,259,"카즈오는 작은 교회의 목사이자 주유소 아르바이트를 하며 중학생 딸 히카리를 혼자서 키우고 있다. 가끔 딸과 사소한 다툼을 하지만, 두 사람은 평온하고 행복한 나날을 보낸다. 하지만 갑자기 히카리가 백혈병에 걸리고, 카즈오는 히카리가 자신의 친딸이 아니라는 충격적 사실을 통보 받는다. 히카리에게 적합한 골수 기증자는 수백만명 중 한 명이라는 현실이 카즈오를 무너뜨리지만, 카즈오는 곧 어떤 과감한 행동을 한다.","['카나이 준이치(감독)', '무로 츠요시(주연)', '나카다 노아(조연)', '나오(조연)', '마이구마 카츠야(조연)', '우스다 아사미(조연)', '토쿠이 켄타(조연)', '나가노 무네노리(조연)', '미츠이시 켄(조연)']",2.7,(29명),2021 · 드라마 · 일본,1시간 56분 · 12세
더 문,260,"2029년, 대한민국의 달 탐사선 우리호가 달을 향한 여정에 나선다. 위대한 도전에 전 세계가 주목하지만 태양 흑점 폭발로 인한 태양풍이 우리호를 덮치고 ‘황선우’(도경수) 대원만이 홀로 남겨진다. 대한민국의 우주선이 달로 향한 것이 이번이 처음은 아니었다. 5년 전, 원대한 꿈을 안고 날아올랐지만 모두가 지켜보고 있는 가운데 공중 폭발로 산산이 부서졌던 나래호. 또다시 일어난 비극에 유일한 생존자인 선우를 지키기 위해 나로 우주센터 관계자들과 정부는 총력을 다하고 온 국민이 그의 생존을 염원한다. 선우를 무사 귀환시키기 위해서 5년 전 나래호 사고의 책임을 지고 산에 묻혀 지내던 전임 센터장 ‘김재국’(설경구)이 다시 합류하지만, 그의 힘만으로는 역부족이다. 선우를 구출할 또 다른 희망인 NASA 유인 달 궤도선 메인 디렉터 ‘윤문영’(김희애)에게 도움을 청해보지만 그마저 쉽지 않다. 재국은 또다시 누군가를 잃지 않기 위해 마지막으로 자신의 모든 것을 걸어 보는데….우주에 홀로 고립된 대원과 그의 무사 귀환에 모든 것을 건 남자 살기 위한, 살려내기 위한 고군분투가 시작된다.","['김용화(감독)', '설경구(주연 | 김재국)', '도경수(주연 | 황선우)', '김희애(주연 | 윤문영)', '박병은(조연 | 정민규)', '조한철(조연 | 과기부 장관)', '최병모(조연 | 오규석)', '홍승희(조연 | 강한별)', '최정우(조연 | 대통령)', '김래원(조연 | 이상원)', '이이경(조연 | 조윤종)', '지나 테레사 윌리엄슨(조연 | 줄리안 앤더슨)', '김진태(조연 | 나로우주센터 스탭)', '정윤하(조연 | TM/TC)', '이성민(특별출연 | 황규태)']",2.3,"(7,958명)",2023 · SF/액션/드라마 · 한국,2시간 9분 · 12세
잔고: 분노의 적자,261,"위험에 빠진 동생 '잔디'를 구하러 떠나는 동생 바보 '잔고' 그를 돕는 자비 NO, 자린 고비 YES 현상금 사냥꾼 '닥터 솔트' 그들의 표적, 악랄한 할리우드 사업가 '레오나르도 빚갚으리오' ""마이 뱅킹 이즈 헬게이트!""두려울 것 없는 세 남자를 둘러싼SO KING 받는 복수극이 시작된다!와일드 액션 서부극","['백승기(감독)', '정광우(주연 | 장고)', '서현민(주연)', '손이용(주연)', '정수진(조연)', '손규진(조연)', '김단비(조연)']",3.0,(857명),2022 · 코미디 · 한국,1시간 45분 · 12세
헝거게임: 노래하는 새와 뱀의 발라드,262,"반란의 불씨를 잠재우기 위해 시작된 잔인한 서바이벌 헝거게임.  헝거게임 10회를 맞아 ‘멘토제’가 도입되고 ‘스노우’는 12구역의 소녀 ‘루시 그레이’의 멘토가 된다. 그는 몰락한 가문의 영광을 되찾기 위해 ‘루시 그레이’를 헝거게임에서 우승 시키려 수단과 방법을 가리지 않는데… 2023년 11월, 게임을 지배하라!","['프란시스 로렌스(감독)', '톰 블라이스(주연)', '레이첼 지글러(주연)', '피터 딘클리지(조연)', '헌터 셰이퍼(조연)', '조쉬 안드레스 리베라(조연)', '제이슨 슈왈츠먼(조연)', '비올라 데이비스(조연)', '피오눌라 플래너건(조연)', '이소벨 제스퍼 존스(조연)', '애슐리 랴오(조연)', '맥켄지 랜싱(조연)', '녹스 깁슨(조연)', '아요미데 아데군(조연)', '번 고먼(조연)']",3.5,"(6,822명)",2023 · 액션/모험/드라마/SF · 미국,2시간 45분 · 15세
프레디의 피자가게,263,“환상적이고 즐거움이 넘치는 프레디의 피자가게에 오신 걸 환영합니다”  80년대에 아이들이 실종되고 폐업한지 오래된 프레디의 피자가게 그곳의 야간 경비 알바를 하게 된 ‘마이크'는 캄캄한 어둠만이 존재하는 줄 알았던 피자가게에서 살아 움직이는 피자가게 마스코트 '프레디와 친구들’을 목격한다 어딘가 기괴하고 섬뜩한 프레디와 친구들이 실체를 드러내기 시작하는데...,"['엠마 타미(감독)', '조쉬 허처슨(주연)', '파이퍼 루비오(조연 | 애비)', '엘리자베스 라일(조연)', '매튜 릴라드(조연)', '매리 스튜어트 매스터슨(조연)', '캣 코너 스털링(조연 | 맥스)', '케빈 포스터(조연)', '테오더스 크레인(조연)', '크리스찬 스토크스(조연)', '제시카 블랙모어(조연)']",2.1,"(2,111명)",2023 · 공포/스릴러/미스터리 · 미국,1시간 49분 · 12세
여귀교- 저주를 부르는 게임,264,"※경고※ 저주를 부르는 게임, 플레이 하시겠습니까? 1. 나홀로 숨바꼭질 2. 구석놀이 3. 엘리베이터 의식퀘스트가 계속될수록,현실과 게임의 경계가 무너지고 예상치 못한 기묘한 일들이 벌어지는데...!","['해악륭(감독)', '린저시(주연)', '왕유훤(주연)', '시백우(주연)', '잔쯔쉬안(조연)', '맹경여(조연)', '장녕(조연)', '호석안(조연)', '왕조위(조연)']",2.1,(256명),2023 · 공포/스릴러/미스터리 · 대만,1시간 44분 · 15세
세일즈걸,265,"갓 스무 살 소녀 ‘사룰’, 아무도 알려주지 않았던 세상에 눈을 뜨다! 사람과 어울리는 것을 버거워하던 ‘사룰’은 별로 친하지도 않은 과 동기의 부탁을 거절하지 못해 성인용품 샵에서 아르바이트를 하게 된다. 난생처음 본 19금의 세계에서 허우적대던 그녀는 사장님과 함께 일하게 되고, 속을 알 수 없는 독특한 사장님 ‘카티야’는 업무시간 외에도 ‘사룰’과 함께 시간을 보내며 진정한 어른들의 세계를 알려주기 시작하는데...","['셍게도르지 잔치브도르지(감독)', '바야르체체그 바야르자르갈(주연)', '오이도브잠츠 엔크투울(주연)']",2.8,(72명),2021 · 드라마 · 몽골,2시간 3분 · 15세
브루스 윌리스의 라스트 미션: 데이 투 다이,266,"피로 얼룩진 전쟁의 서막이 열린다! 단 한 번의 실패 없이 생애 모든 미션을 성공한 킬러 ‘게이브’(마이클 루커). 사랑하는 아내의 죽음 이후 그녀와의 약속을 지키기 위해 은퇴를 결심하던 그에게 부동산 재벌이자 절친한 친구 ‘아놀드’(브루스 윌리스)는 마지막 의뢰를 지시한다. 그러나 이를 완수하고 후계자 ‘카를로’와 함께 복귀하던 중 잠복한 형사들을 마주하게 되고, 목격자가 된 이들을 제거하기 위한 사투를 벌인다. 한편, 격전의 전투 속에서 ‘게이브’는 마지막 의뢰 속 숨겨진 진실을 알게 되고, 뒤쫓던 여형사 ‘바네사’와 함께 역으로 조직을 말살하기 위한 작전을 펼치는데…","['제시 V. 존슨(감독)', '마이클 루커(주연 | 게이브)', '브루스 윌리스(주연 | 아놀드)', '올가 쿠릴렌코(주연 | 바네사)', '존 말코비치(주연)', '바디르 데르베스(조연 | 카를로스)', '조세프 캐논(조연 | 짐)', '로렌 버글리올리(조연 | 토미)', '로렌조 안토누치(조연 | K.I.M)', '스키 카(조연 | 루이스 벨라스케스)', '마이클 로즈(조연 | 월터)', '크리스 클리브랜드(조연 | 데일리)']",1.6,(17명),2022 · 액션/스릴러 · 미국,1시간 32분 · 청불
더 챔피언,267,"복싱 역사를 새로 쓴 전설의 복싱 스타 ‘젬 벨처’, 마지막이 될 지도 모르는 위대한 경기를 시작한다!","['대니얼 그레이엄(감독)', '러셀 크로우(주연 | 잭 슬랙)', '맷 후킹스(주연 | 젬 벨처)', '레이 윈스톤(주연 | 빌 워)', '마르톤 초카시(조연 | 러시워스 경)', '조디 메이(조연 | 메리 벨처)', '스티븐 버코프(조연 | 월터)', '줄리안 글로버(조연 | 애시퍼드 경)', '스탠리 모건(조연)']",2.3,(35명),"2022 · 액션 · 영국, 미국, 몰타",1시간 47분
더 와일드: 야수들의 전쟁,268,"“우리 어디서부터 잘못된 거냐?” 불법 사설 도박장에서 경기 중 상대를 죽인 죄로 징역 8년을 선고받은 전직 복싱 선수 ‘우철’(박성웅). 모범수로 사면된 ‘우철’은 조직으로 돌아오라는 ‘도식’(오대환)의 제안을 거절하고, 과거를 잊은 채 평범하게 살기로 결심한다. 하지만 ‘우철’은 ‘도식’을 비롯해 비리 경찰 ‘정곤’(주석태)과 마약 브로커 ‘각수’(오달수)까지 인간 이하의 짐승들과 필연적으로 얽히며 잔혹한 그들의 전쟁에 휘말리게 되는데…더 이상 멈출 수도 끝낼 수도 없는야수들의 전쟁이 시작된다!","['김봉한(감독)', '박성웅(주연 | 우철)', '오대환(주연 | 도식)', '오달수(주연 | 각수)', '주석태(주연 | 정곤)', '서지혜(주연)', '황세인(조연)', '원우(조연 | 양기)']",1.6,(324명),2021 · 범죄/액션 · 한국,1시간 46분 · 청불
너를 부르는 시간 ,269,"집안이면 집안, 외모면 외모, 심지어 공부와 운동까지 모든 것이 완벽한 남자 ‘성화이난’은 학창시절 ‘뤄즈’에게 동경의 대상이었다.비록 아버지의 죽음을 둘러싼 집안 간 법정 다툼이 있긴 했지만, 뤄즈는 성화이난을 짝사랑했다.하지만 옥상에서 나누는 비밀스런 필담으로 쌓아 나가던 사랑은 비 오는 날 산산이 부서지고, 뤄즈는 학업에 전념하기로 결심한다.그렇게 꿈에 그리던 대학에 진학한 뤄즈는 마치 운명처럼 다시 성화이난과 마주친다.오해와 비밀, 어두운 과거를 뚫고 두 사람은 서로 사랑할 수 있을까?","['황빈(감독)', '구성(감독)', '장설영(주연 | 뤄즈)', '신운래(주연 | 성화이난)', '오가성(조연)', '유림(조연)', '이가기(조연)', '하람두(조연)', '장희연(조연)', '과정림(조연)', '대악악(조연)', '강홍파(조연)']",2.9,(70명),2022 · 로맨스 · 중국,1시간 42분
금의 나라 물의 나라,270,"“저희가 부부같아 보일까요?” 나라의 운명이 걸린 거짓말이 시작된다. 원수지간인 이웃 국가 금의 나라와 물의 나라. 금의 나라의 공주와 물의 나라의 현명한 남자를 결혼시켜야 하는 100년 평화의 약속이 도래한다. 하지만, 두 나라는 약속을 어기고 전쟁이 일어날 위기에 처한다. 금의 나라 공주 ‘사라‘와 물의 나라 건축사 ‘나란바야르’는 전쟁을 막기 위해 가짜 부부 행세를 하게 되는데… 과연 두 사람은 전쟁을 막을 수 있을까?","['와타나베 코토노(감독)', '카쿠 켄토(성우)', '하마베 미나미(성우)', '카미야 히로시(성우)', '사와시로 미유키(성우)', '키무라 스바루(성우)', '토다 케이코(성우)', '차후린(성우)', '테라소마 마사키(성우)', '긴가 반죠(성우)']",3.6,(491명),2023 · 애니메이션/로맨스/판타지 · 일본,1시간 57분 · 전체
다이브: 100 피트 추락,271,"외딴섬으로 다이빙을 떠난 자매 ‘드류’와 ‘메이’. 아름다운 바다 풍경에 감탄하던 것도 잠시, 산사태로 인해 거대한 바위와 물속으로 굴러떨어지고 바위는 두 사람을 깊은 바다 수면 속으로 끌고 들어간다. 수심 28m 추락, 생존 제한 시간 단 20분 깊어질수록 턱 끝까지 차오르는 압도적 공포! 가장 깊은 본능이 깨어난다!","['맥시밀리언 엘렌와인(감독)', '소피 로우(주연 | 드류)', '루이자 크로즈(주연 | 메이)']",2.7,(358명),2023 · 스릴러 · 독일,1시간 31분 · 12세
이니셰린의 밴시,272,"오늘, 인생의 친구가 절교를 선언했다  아일랜드의 외딴 섬마을 ‘이니셰린’. 주민 모두가 인정하는 절친 ‘파우릭’(콜린 파렐)과 ‘콜름’(브렌단 글리슨)은 하루도 빠짐없이 함께 술을 마시며 수다를 떨 정도로 다정하고 돈독한 사이다. 어느 날, 돌연 파우릭에게 절교를 선언하는 콜름. 절교를 받아들일 수 없는 파우릭은 그를 찾아가 이유를 묻지만 돌아오는 건 변심한 친구의 차가운 한마디 - “그냥 이제 자네가 싫어졌어”. 관계를 회복해 보려 할수록 상황은 더욱 악화되어 가기만 하고 평온했던 그들의 일상과 마을은 점점 파국으로 치닫는데… 예고 없이 찾아온 절교 선언, 평온했던 삶이 뜨겁게 타오른다!","['마틴 맥도나(감독)', '콜린 파렐(주연 | 파우릭)', '브렌단 글리슨(주연 | 콜름)', '케리 콘돈(조연 | 시오반)', '배리 키오건(조연 | 도미닉)', '팻 쇼트(조연)', '게리 라이던(조연)', '쉬러 플릿턴(조연)', '데이빗 피어즈(조연)', '브리드 니 네아크타인(조연)', '아론 모나그핸(조연)']",3.9,(1.5만명),"2022 · 코미디/드라마 · 아일랜드, 영국, 미국",1시간 49분 · 15세
백지영 콘서트 인 시네마,273,"데뷔 24년 차, 명실상부 대한민국 대표 가수로 우뚝 선 전 세대를 아우르는 대체 불가 감성 아티스트 백지영의 지난 전국 투어 콘서트 'Go Baek(고백)''Dash', '총 맞은 것처럼', '잊지 말아요', '내 귀에 캔디', '그 여자'누구나 따라 부를 수 있는 다수의 히트곡 무대는 물론 2000년대 초반 그 시절 그 감성으로 돌아간 듯한 추억 소환 라이브까지 그 뜨거운 순간이 지금 바로 스크린에서 펼쳐진다!","['조윤수(감독)', '백지영(주연)']",3.1,(9명),2023 · 다큐멘터리 · 한국,1시간 35분 · 전체
톡 투 미,274,"실시간트렌드 #90초빙의챌린지 #넘사벽스릴 #주작아님 STEP 1. 촛불을 켜고 저승의 문을 연다. STEP 2. 몸을 묶고 ‘죽은 자의 손’을 잡는다. STEP 3. “내게 말해”라고 속삭인다. STEP 4. 나타난 귀신에게 “널 들여보낸다”라고 말하면 빙의 완료. ※ 경고 ※단, 90초 안에 깨울 것.반드시 촛불을 꺼 문을 닫을 것.SNS에서 핫한 빙의 챌린지에 중독된 '미아'와 친구들. 위험한 게임을 이어가던 중 친구 '라일리'가 '미아'의 죽은 엄마에게 빙의되자 '미아'는 이성을 잃고 마의 90초를 넘기고 마는데!죽음보다 끔찍하게, 당신을 무자비하게 뒤흔들 공포가 시작된다!#ㅌㅌㅁ #ㄷㄷㄷ","['대니 필리포(감독)', '마이클 필리포(감독)', '소피 와일드(주연)', '알렉산드라 젠슨(주연)', '조 버드(주연)', '미란다 오토(조연)', '오티스 단지(조연)', '마커스 존슨(조연)', '조 터레이크스(조연)', '크리스 알로시오(조연)', '알렉산드리아 스테펜슨(조연)', '아리 맥카시(조연)']",3.2,"(7,251명)",2023 · 공포/스릴러 · 호주,1시간 35분 · 15세
화사한 그녀,275,인생 역전 한방을 꿈꾸는 화사한 작전꾼 ‘지혜’. 매번 허당한 실력으로 허탕만 치던 그녀에게 600억이라는 일생일대의 기회가 찾아왔다! 실패는 사치다!라는 모토 아래 영혼까지 끌어 모은 마지막 작전을 시작하는데…,"['이승준(감독)', '엄정화(주연 | 지혜)', '송새벽(주연 | 완규)', '방민아(주연 | 주영)', '박호산(조연 | 조루즈)', '손병호(조연 | 기형)', '김재화(조연 | 쿠미코)', '정영주(조연)', '박진우(조연)', '김성식(조연)']",1.7,(927명),2021 · 범죄 · 한국,2시간 1분 · 12세
물귀신,276,"살아있는 사람에게 빙의해야만 물속을 벗어날 수 있는 악령, 수살귀 혼자 엄마를 기다리다 억울하게 죽은 어린아이의 악령이 동생 ‘수아’를 덮치면서 그녀와 가족들은 긴 시간 고통받는다. 영험한 무당이었던 엄마 ‘금정’이 오행의 기운 중 상생과 상극을 이용해 물귀신에게서 벗어나게 하고자 노력했지만 결국 ‘수아’는 차갑고 깊은 물속으로 사라지고, 남은 가족들의 삶은 무너진다.그러던 어느 날, ‘가영’은 갑작스럽게 사라진 엄마를 찾기 위해 ‘수아’를 삼켰던 저수지로 향하게 되고, 그곳에서 의문의 사체를 발견하면서 ‘가영’은 죽은 동생의 모습을 한 끔찍한 수살귀에 쫓기게 되는데…","['임지훈(감독)', '박선혜(주연 | 가영)', '박란(주연 | 수아)', '윤이레(조연 | 동이)', '신동력(조연 | 경민)']",2.0,(75명),2022 · 미스터리/공포 · 한국,1시간 23분 · 12세
더 마블스,277,"2023년, 캡틴 마블이 돌아온다!  강력한 힘으로 은하계를 수호하는 최강 히어로 캡틴 마블 ‘캐럴 댄버스’. 캡틴 마블의 오랜 친구의 딸이자, 빛의 파장을 조작하는 히어로 ‘모니카 램보’. 최애 히어로 캡틴 마블의 열렬한 팬인 미즈 마블 ‘카말라 칸’. 캡틴 마블에 대한 복수를 꿈꾸는 냉혹한 크리족 리더 ‘다르-벤’의 영향으로 세 명의 히어로는 능력을 사용할 때마다 서로의 위치가 뒤바뀌게 된다.  뜻하지 않게 우주와 지구를 넘나들게 되는 예측 불가하고 통제 불가한 상황 속, ‘다르-벤’은 지구를 포함해 캡틴 마블이 고향이라고 부르는 수많은 행성을 모두 파멸시키려 하고, 이를 저지하기 위해 모인 팀 ‘마블스’는 하나로 힘을 모으는데…  함께, 더 높이! 더 멀리! 더 빨리! 역대급 파장을 일으킬 마블의 NEW 팀업이 시작된다!","['니아 다코스타(감독)', '브리 라슨(주연 | 캐롤 댄버스/캡틴 마블)', '티요나 패리스(주연 | 모니카 램보)', '이만 벨라니(주연 | 카말라 칸/미즈 마블)', '자위 애쉬튼(조연 | 다르 벤)', '사무엘 L. 잭슨(조연 | 닉 퓨리)', '박서준(조연 | 얀 왕자)', '게리 루이스(조연 | 드로제)', '라샤나 린치(조연 | 마리아 램보)', '모한 카푸르(조연 | 유서프 칸)', '제노비아 샤로프(조연 | 무니바 칸)', '사가르 샤이크(조연 | 아미르 칸)', '테사 톰슨(조연 | 발키리)', '에이브러햄 포풀라(조연 | 대그)', '다니엘 잉스(조연 | 타이 론)', '레일라 파르자드(조연 | 탈리아)', '헤일리 스테인펠드(조연 | 케이트 비숍)', '켈시 그래머(조연 | 비스트)']",2.6,(1.0만명),2023 · 액션/모험/판타지 · 미국,1시간 45분 · 12세
너를 줍다,278,"사랑에 치이고 상처가 깊은 지수. 쓰레기를 보면 그 사람의 진짜 모습을 볼 수 있다고 믿는다. 그 날도 새로운 쓰레기를 찾던 지수는 최선을 다해 깔끔히 버려진 쓰레기를 발견한다. 바로 옆집 남자 우재의 쓰레기.  지수는 그가 궁금해졌고, 쓰레기 안의 정보를 토대로 그에게 접근하는 데 성공한다. 우재와의 만남이 거듭되면서 그의 자상함 안에 깃든 상처를 본 지수. 그녀는 점차 그에게 마음이 열린다. 어느 날, 느닷없이 들이닥친 우재의 옛 연인 세라. 지수에게 큰 상처를 주고 사라지고 지수는 다시금 마음을 닫아버린다. 우재는 그런 그녀 때문에 고민이 깊어진다.","['심혜정(감독)', '김재경(주연)', '현우(주연)']",2.5,(249명),2022 · 드라마 · 한국,1시간 44분 · 12세
거미줄 (악어와 악어새),279,"조상대대로 물려 받은 시골에서 농사를 짓고 있던 동생은 출세를 하겠다고 무작정 상경을 하여 민마담이 운영하는 보이스피싱조직이 있는 곳에 취업한다. 보이스피싱 그런 행각에 꼭도각시처럼 행동하는 동생은 결국 땅문서를 고향에 가서 절취, 아버지의 원한을 갚기 위하여 상경하는 장남, 그러나 계속 터지는 사건 보도와 단속에 동생은 숨어버리게 되는데.결국 민마담은 속죄를 하며 장남에게 땅문서를 우편으로 전하고 경찰에 자수를 하게 된다.","['김문옥(감독)', '최다형(주연 | 민마담(사기왕/경상도 사투리))', '정진교(주연 | 형도(동생/도시청년))', '박태현(주연 | 창민(형/시골청년))', '이대갑(조연 | 공실장(사기회사의 실장))', '천택근(조연 | 천실장(보이스피싱 고수))', '강문희(조연 | 강주임(민마담 비서))', '문송희(조연 | 신혜(배우))', '문채현(조연 | 순이(고향 여친-충청도 사투리))', '정인철(조연 | 차반장(수사반장))', '김문수(조연 | 김형사(수사반원))', '박흥렬(조연 | 박형사(수사반원))', '박효근(조연 | 창민부(고향집-충청도 사투리))', '김류경(조연 | 창민모(고향집-충청도 사투리))', '은수태(조연 | 홍사장(부동산 중개사))', '배경희(조연 | 배마담(단란주점 주인))', '오이정(조연 | 수연모(학부모/피해자))', '호령(조연 | 슈퍼댁(보이스피싱 피해자))', '김지니(조연 | 만신(고향집 무당))', '박병렬(조연 | 아나운서)', '이윤선(조연 | 윤여사)', '오수빈(조연 | 오여사)', '한미래(조연 | 한여사)', '이영만(조연 | 이수만(전 국회의원))']",1.3,(4명),2023 · 드라마/범죄 · 한국,1시간 35분 · 15세
마인드 유니버스,280,"이별, 그리고 만남AI 기억회복 가상세계 <내일의 오늘> 79세의 희진은 40년 넘게 함께한 남편 선우을 떠나 보낸다. 남편을 다시 만나고 싶은 마음에 마인드업로딩 시스템을 통해 선우를 30대 모습으로 복원된 AI 로 만난다. 희진은 기억데이터를 더 완전하게 만들기 위해서, 무(無)인 상태의 낯선 선우의 자아를 깨우고, 접속할 때마다 남편의 기억은 제로로 리셋된다. 남편과의 기억을 홀로 간직한 채 만남을 거듭하면서 희진은 점차 지쳐간다.AI 온라인 장례식서비스 <우리의 우주>가깝고도 먼 미래, 우주탐사대원인 소리는 소테르 은하를 횡단하는 중 아버지 김형석 작곡가의 사망 소식을 접한다.소리는 언택트 시대에 발맞추어 3일간의 장례기간 동안 인공지능으로 업로딩된 고인과 영상채팅을 할 수 있는 온라인 상조서비스 어플을 이용하게 되고, 온라인 장례식에 초대받은 아버지 형석과 그의 지인들은 함께 추억을 여행하기 시작한다. 유명한 작곡가였으나 항상 일이 우선이었던 아버지에게 소리는 선뜻 말을 건네지 못하고 그 모습을 지켜볼 뿐이다.","['김진무(감독)', '이기혁(주연)', '윤소희(주연)', '김예랑(주연 | 김소리)', '김형석(주연)', '김단비(조연 | 언론방 기자)', '김근배(조연)', '이강녕(조연 | 젊은형석)']",2.5,(89명),2022 · SF/로맨스/가족 · 한국,1시간 22분 · 12세
