title,movie_num,summary,actor_list,rating,rating_cnt,info1,info2
시간을 꿈꾸는 소녀,720,"무속인이라는 운명 대신 광고기획자를 꿈꾸며 할머니와 살던 홍성을 떠나 서울의 대학에 진학한 ‘수진’. 평일에는 대학생으로, 주말에는 무녀로 살지만 바쁜 이중생활에 점점 지쳐가는데…타인의 꿈을 꾸던 ‘수진’에게 자신의 꿈을 선택할 시간이 다가온다","['박혁지(감독)', '권수진(출연)', '이경원(출연)']",3.2,(327명),2022 · 다큐멘터리 · 한국,1시간 51분 · 12세
어메이징 모리스,721,"신기한 능력으로 성공적인 사기 행각을 이어가던 모리스와 친구들! 4차원 소녀 ‘멜리시아’에게 정체가 탄로나 어쩔 수 없이 그녀를 도와 마을에 숨겨진 비밀을 찾아 나선 그들은 세상을 지배하려는 절대악 ‘쥐마왕’의 음모를 알아채지만 뜻하지 않은 위험에 처한다. 가까스로 잡혀있던 ‘복숭아’를 구해낸 모리스와 친구들은 마을에서 탈출을 시도하고, 멜리시아는 허당 피리꾼 ‘키이스’와 함께 쥐마왕에게 맞서기 위해 진짜 마술피리를 찾아나서는데..쥐마왕의 정체는 과연 무엇? 그리고 모리스와 친구들은 무사히 마을에서 벗어날 수 있을 것인가?!","['토비 젠켈(감독)', '휴 로리(성우 | 모리스)', '에밀리아 클라크(성우 | 맬리시아)', '데이빗 듈리스(성우 | 보스 맨)', '히메쉬 파텔(성우 | 키스)', '젬마 아터튼(성우 | 피치즈)', '휴 보네빌(성우 | 시장)', '데이비드 테넌트(성우)', '롭 브라이든(성우)', '줄리 애서튼(성우)', '조 서그(성우 | 사딘즈)', '피터 세라피노윅(성우)', '앨리욘 버케어(성우)']",2.4,(176명),"2022 · 애니메이션/모험/코미디/가족/키즈 · 영국, 독일, 미국",1시간 33분 · 전체
극장판 카케구루이2: 절체절명의 러시안 룰렛,722,폭력적 성향을 지닌 갬블러의 악행를 막으려는 햣카오 학원 학생들의 사투와 대결을 그린 영화,"['하나부사 츠토무(감독)', '하마베 미나미(주연)', '타카스기 마히로(주연)', '후지이 류세이(주연)', '마츠다 루카(조연)', '오카모토 나츠미(조연)', '야나기 미키(조연)', '마츠무라 사유리(조연)', '오노데라 아키라(조연)', '이케다 에라이자(조연)', '나카무라 유리카(조연)', '미토 나츠메(조연)', '야모토 유마(조연)', '모리카와 아오이(조연)', '나카가와 타이시(조연)']",3.1,(294명),2021 · 드라마/스릴러 · 일본,1시간 58분 · 15세
스위치,723,"하룻밤 사이, 인생이 180도 뒤집어졌다! 캐스팅 0순위 천만배우이자 자타공인 최고의 스캔들 메이커 ‘박강’. 화려한 싱글 라이프를 만끽하고 있지만, 정작 크리스마스이브에 끌어안을 것이라고는 연말 시상식 트로피뿐. 유일한 친구이자 뒤처리 전문 매니저 ‘조윤’을 붙잡아 거하게 한잔하고 택시를 잡아탄다.다음날 아침, 낯선 집에서 깨어난 박강에게 생전 처음 보는 꼬맹이 둘이 안겨오고, 성공을 위해 이별했던 첫사랑 수현이 잔소리를 폭격하며 등짝 스매싱을 날리는 것이 아닌가? 게다가 매니저 조윤이 천만배우가 되어 그가 있어야 할 톱스타의 자리를 꿰차고 있는데… 이게 무슨 황당한 시추에이션?!180도 뒤집어진 인생에 속이 뒤집어지는 ‘박강’은 불현듯, 지난밤 택시 기사가 무심코 건넨 한마디가 떠오르는데…“만약에 선택을 바꿀 기회가 생긴다면, 어떻게 하시겠어요?”","['마대윤(감독)', '권상우(주연 | 박강)', '오정세(주연 | 조윤)', '이민정(주연 | 수현)', '박소이(조연 | 박로희)', '김준(조연 | 박로하)', '김미경(조연 | 남순)', '차희(조연 | 우희)', '이서환(조연 | 오감독)', '차시원(조연 | 조감독)', '성병숙(조연 | 껍데기집 주인)', '김승훈(조연 | 정신과 의사)']",2.8,(1.1만명),2021 · 코미디/판타지 · 한국,1시간 52분 · 12세
스톰 보이,724,"저의 특별한 ‘새’ 친구들을 소개합니다!외딴 해변가에 아빠와 단둘이 살고 있는 ‘마이클’. 무차별적인 사냥으로 어미를 잃은 아기 펠리컨 세 마리를 발견하고, 마을 원주민 ‘핑거본’의 도움으로 아기 펠리컨들의 집사 생활을 시작한다. 그러던 어느 날, 폭우로 바다에 빠진 아빠를 펠리컨 ‘퍼시벌’이 구하게 되고 이 사건이 매스컴에 관심을 받기 시작하자 펠리컨 사냥꾼들이 다시 해변가로 몰려드는데…어느 날 찾아온 가장 특별한 ‘새’상! 끝까지 지켜 줄게!","['숀 시트(감독)', '핀 리틀(주연 | 스톰 보이)', '자이 코트니(주연 | 하이드어웨이 톰)', ""제프리 러쉬(주연 | 마이크 '스톰 보이' 킹글리)"", '모르간 데이비스(조연 | 매들린)', '트레버 제이미슨(조연 | 핑거본 빌)', '데이비드 걸필리(조연 | 핑거본 빌의 아버지)', '폴 블랙웰(조연)', '에릭 톰슨(조연 | 말콤 다우너)']",3.0,(171명),2019 · 드라마/가족 · 호주,1시간 39분 · 전체
카메라를 멈추면 안 돼! 프랑스에서도,725,"“좀비, 원 컷, 생중계” 이번엔 프랑스다!절대 카메라를 멈추면 안 돼!프랑스에서 3류 영상만 찍고 있는 레미(로망 뒤리스)에게 일본에서 이미 성공한 원테이크, 좀비 영화를 프랑스 버전으로 만들어달라는 의뢰가 들어온다. 낯선 창고에서 촬영이 시작되고 레미는 원하는 결과물이 나오지 않아 격분한다. 그 순간, 어디선가 ‘진짜’ 좀비들이 나타나고 촬영장은 아수라장이 되는데 레미는 '카메라를 멈추면 안 돼!'라고 외치며 이 모든 상황을 영화로 촬영하는 것을 멈추지 않는데...","['미셀 하자나비시우스(감독)', '로맹 뒤리스(주연)', '베레니스 베조(주연)', '그레고리 가데부아(주연)', '피네건 올드필드(주연)', '마틸다 안나 잉그리드 루츠(주연)', '세바스티앙 카사뉴(조연)', '리에 살렘(조연)', '장-파스칼 자디(조연)', '샤를리에 뒤퐁(조연)', '타케하라 요시코(조연)', '라이카 하자나비시우스(조연)', '루아나 바쟈미(조연)']",2.9,(497명),2022 · 코미디 · 프랑스,1시간 51분 · 15세
트윈,726,"잉태된 공포, 이어지는 광기. 쌍둥이 아들을 잃은 레이첼 가족을 향해 위로를 가장한 이교 집단의 손길이 뻗친다.","['타넬리 무스토넨(감독)', '테레사 팔머(주연 | 레이첼)', '스티븐 크리(주연 | 앤서니)', '바바라 마튼(조연 | 헬렌)', '트리스탄 루게리(조연 | 엘리어트)']",2.2,(336명),2022 · 공포 · 핀란드,1시간 49분 · 15세
피터 본 칸트,727,"“널 스타로 만들어 줄게”1972년 독일 쾰른, 유명 영화감독 피터 본 칸트는 그의 말이라면 죽는 시늉까지 마다하지 않는 어시스턴트 칼과 함께 살고 있다. 어느 날, 오랫동안 피터의 뮤즈였던 여배우 시도니가 찾아와 피터에게 아미르라는 청년을 소개하고, 연인과 이별한 상실감으로 고통스러워하던 피터는 어린 아미르에게 첫눈에 반한다. 아미르에게 영화계의 스타로 만들어 주겠다는 약속을 하며 사랑을 고백한 피터. 성공한 유명 감독과 무명 배우는 서로에게 이끌려 동거를 시작하게 된다. 하지만, 시간이 흐를수록 그들의 사랑에 금이 가기 시작하는데…","['프랑수아 오종(감독)', '드니 메노셰(주연 | 피터 본 칸트)', '칼릴 벤 가르비아(조연 | 아미르)', '스테판 크레폰(조연 | 칼)', '이자벨 아자니(조연 | 시도니)', '한나 쉬굴라(조연 | 로즈마리)', '아민트 오디아르(조연 | 가브리엘)']",3.1,"(1,092명)","2022 · 드라마 · 프랑스, 벨기에",1시간 25분 · 15세
앤트맨과 와스프: 퀀텀매니아,728,"슈퍼히어로 파트너인 '스콧 랭'(폴 러드)과 '호프 반 다인'(에반젤린 릴리), 호프의 부모 '재닛 반 다인'(미셸 파이퍼)과 '행크 핌'(마이클 더글라스), 그리고 스콧의 딸 '캐시 랭'(캐서린 뉴튼)까지 미지의 ‘양자 영역’ 세계 속에 빠져버린 ‘앤트맨 패밀리’. 그 곳에서 새로운 존재들과 무한한 우주를 다스리는 정복자 '캉'을 만나며, 그 누구도 예상 못 한 모든 것의 한계를 뛰어넘는 모험을 시작하게 되는데…2023년 첫 번째 마블 블록버스터2월, 무한한 우주의 정복자가 깨어난다!","['페이튼 리드(감독)', '폴 러드(주연 | 스캇 랭 / 앤트맨)', '에반젤린 릴리(주연 | 호프 반 다인 / 와스프)', '캐스린 뉴튼(조연 | 캐시 랭)', '마이클 더글라스(조연 | 행크 핌 박사)', '미셸 파이퍼(조연 | 재닛 반 다인)', '조나단 메이저스(조연 | 캉)', '빌 머레이(조연)', '윌리엄 잭슨 하퍼(조연)', '케이티 오브라이언(조연 | 젠토라)']",2.7,(2.5만명),2023 · 액션/모험/코미디 · 미국,2시간 5분 · 12세
단순한 열정,729,"“작년 9월 이후로 나는 한 남자를 기다리는 일 외에는 아무것도 할 수 없었다”영혼마저 잠식한 열병 같은 사랑에 빠져버린 엘렌, 통제되지 않는 자신의 욕망 그리고 육체적 탐닉을 마주할수록 점점 혼란에 빠지고, 일상이 조금씩 흔들리기 시작한다.2022년 노벨문학상 수상! 아니 에르노의 베스트셀러 원작!그의 뜨거운 고백을 스크린에서 만나다!","['다니엘 아르비드(감독)', '라에티샤 도슈(주연 | 엘렌)', '세르게이 폴루닌(주연 | 알렉산더)', '캐롤라인 두세이(조연)', '그레고아르 콜랑(조연)', '슬리마느 다지(조연)', '루-테무어 시온(조연)']",2.6,(343명),"2020 · 드라마/로맨스 · 프랑스, 벨기에",1시간 38분 · 청불
궁지에 몰린 쥐는 치즈 꿈을 꾼다,730,"예외가 되는 순간, 사랑은 시작된다상대를 사랑하지 않아도 누구든 곁에 두고 싶은 ‘쿄이치’자신을 사랑하지 않아도 그의 곁에 머무르고 싶은 ‘이마가세’좋아해서 행복했고, 좋아해서 괴로웠던, 누군가를 아플 만큼 사랑해 본 사람들을 위한 가장 강렬한 사랑 이야기가 펼쳐진다.","['유키사다 이사오(감독)', '오쿠라 타다요시(주연 | 오토모 쿄이치)', '나리타 료(주연 | 이마가세 와타루)', '요시다 시오리(조연 | 오카무라 타마키)', '사토 호나미(조연 | 나츠오)', '사키히 미유(조연 | 오토모 치카코)', '코하라 노리코(조연 | 이데 루리코)', '코야나기 유우(조연)', '쿠니히로 토미유키(조연)']",3.0,"(1,169명)",2020 · 로맨스/드라마/BL · 일본,2시간 11분 · 청불
원 웨이,731,"죽여라! 도망쳐라! 살고 싶다면!돌아갈 수 없는 편도행 버스 안에서 벌어지는 숨막히는 긴장감!마약 조직의 보스 '빅'의 돈과 마약을 훔쳐 달아난 '프레디'는 야간 버스에 탑승해 도망친다. '빅'의 눈을 피해 도망갈 곳을 찾는 '프레디'는 친구인 '제이제이'와 아버지에게 전화를 걸며 도망칠 방법을 찾는다. 한편, 버스 안에는 집을 가출한 '레이첼'이 함께 탑승해 '프레디'에게 관심을 가지는데... 버스에서 내릴 수 없다면 목숨을 걸고 도망가야 한다. 과연, '프레디'는 무사히 버스에서 내려 가족을 만날 수 있을까?","['앤드류 베어드(감독)', '머신 건 켈리(주연 | 프레디)', '케빈 베이컨(조연 | 프레드 시니어)', '트래비스 피멜(조연 | 윌)', '스톰 리드(조연 | 레이첼)', '드리아 드 마테오(조연 | 빅)', '메건 홀더(조연)', '루이스 다 실바 주니어(조연)', '토머스 프란시스 머피(조연)', '라이스 코이로(조연)', '대니 보넨(조연)', '스코티 보넨(조연)']",1.7,(37명),2022 · 액션/스릴러 · 미국,1시간 35분 · 15세
울프 하운드,732,코드네임 ‘울프 하운드’런던 폭격을 막기 위한 비밀 전투 실화연합군의 전투비행단이 독일 전투기에 급습을 당한다. 홀로 적진에 추락한 파일럿은 독일군의 추격을 받고 런던 폭격의 일급 작전인 코드네임 ‘울프 하운드’를 알게 된다. 독일군 기지에 잠입해 포로로 잡힌 동료를 탈출시키고 폭격을 막기 위해 함께 지상전과 공중전을 벌이는데…120분간의 논스톱 전쟁 액션을 만난다!,"['마이클 B. 체이트(감독)', '제임스 매슬로우(주연 | 데이빗 홀든)', '트레버 도노반(주연 | 에리히 로스)', '존 터크(조연 | 크라이거)', '마이클 포스터(조연 | 롤프 워너)', '존 웰스(조연 | 잭 레이놀즈)']",2.0,(43명),2022 · 액션/전쟁 · 미국,2시간 10분 · 15세
라스트 버스,733,"얼마 전 부인 메리를 먼저 떠나보낸 노인 톰.이들이 살던 마을 영국 최북단 존오그로츠부터 톰의 고향이자 메리와의 추억이 깃든 곳 남서쪽 끝인 랜즈엔드까지 그리운 아내와의 약속을 위해 톰은 노인 무료 교통카드를 이용해 버스로 영국의 끝에서 끝으로의 여행 계획을 세운다. 작은 가방 하나만 들고 길을 나선 톰은 기나긴 여정 중 많은 사람들을 만나 그들의 도움을 받고 도움을 주기도 한다. 그런 톰의 모습은 #버스영웅 으로 SNS에 알려지게 되고 그의 여정에 많은 응원과 용기, 도움을 전하며 관심을 가지기 시작하는데.. 아내와의 약속을 지키기 위한 톰의 국토 종단은 무사히 마칠 수 있을까?","['길리스 매키넌(감독)', '티모시 스폴(주연 | 톰)', '필리스 로건(조연 | 메리)', '나탈리 밋슨(조연 | 어린 메리)', '벤 유잉(조연 | 어린 톰)', '브라이언 페티퍼(조연 | 빌리)', '셀린 존스(조연 | 마틴 박사)', '마니 백스터(조연 | 앨리스)']",3.7,"(1,167명)",2021 · 드라마 · 영국,1시간 26분 · 12세
"안녕, 소중한 사람",734,"엘렌과 마티유는 오랜 시간 함께해온 커플이다. 여전히 서로를 사랑하지만, 엘렌이 희귀병으로 시한부 선고를 받은 이후 두 사람의 마음은 조금씩 어긋나기 시작한다. 함께하고 있지만 서로 결코 이해할 수 없는 감정들이 각자의 마음에 켜켜이 쌓여가던 중, 엘렌은 자신처럼 시한부 삶을 살고 있는 ‘미스터’라는 남자의 블로그를 발견한다. 죽음을 앞두고 있지만 스스로를 연민하지 않는 태도, 그리고 그가 살고 있는 노르웨이의 풍광에 매료된 엘렌은 난생처음, 혼자만의 여행을 떠나기로 결심한다.고요하고 장엄한 자연 속에서 온전한 자신을 되찾게 된 엘렌은 마침내 자신이 원하는 선택을 마티유에게 전한다. 하지만 차마 이 사랑을 놓을 수 없는 마티유는 마지막으로 엘렌을 설득하기 위해 노르웨이로 향한다.","['에밀리 아테프(감독)', '비키 크립스(주연 | 엘렌)', '가스파르 울리엘(주연 | 마티유)', '리브 울만(조연)', '본 플로버그(조연)', '제스퍼 크리스텐슨(조연)']",3.1,(375명),2022 · 드라마 · 프랑스,2시간 3분 · 15세
성스러운 거미,735,"‘순교자의 땅’이라는 뜻을 가진이란 최대의 종교도시, 마슈하드그곳에서 1년 사이 16명의 여성을 살해한 연쇄 살인마 ‘거미’는 자신의 범행과 시체 유기 장소를 직접 언론에 제보하는 대담한 행동을 이어간다. 살인마의 행동에 정당성을 부여하는 여론이 일고 정부와 경찰마저 적극적으로 수사하지 않는 가운데 여성 저널리스트 ‘라히미’만이 홀로 살인마의 실체를 밝히기 위해 그의 뒤를 쫓는데…","['알리 아바시(감독)', '자르 아미르 에브라히미(주연 | 라히미)', '메흐디 바제스타니(주연 | 사이드)', '아라쉬 아쉬티아니(조연 | 샤리피)', '포로우잔 잠시드네자드(조연 | 파티마)', '마스바 탈레브(조연 | 알리)', '사라 파칠라트(조연)']",3.5,"(2,994명)","2022 · 범죄/스릴러/드라마 · 덴마크, 독일, 스웨덴, 프랑스",1시간 57분 · 청불
디텍티브 나이트: 가면의 밤,736,정의를 위해서라면 물불 가리지 않는 형사 나이트!미국 전역에서 강도 사건이 발생하고 현장에 나간 동료 형사 ‘피츠제럴드’가 목숨을 잃는다. 전직 스포츠 선수들이 범인이라는 단서를 찾은 ‘나이트’는 그들의 배후에 불법 도박업자 ‘위나’가 있다는 사실을 알게 되고 복수와 정의를 위해 그들의 본거지인 뉴욕으로 향한 ‘나이트’ 과연 정의를 사수하고 복수를 실현할 수 있을까…,"['에드워드 드레이크(감독)', '브루스 윌리스(주연 | 제임스 나이트)', '지미 장-루이스(조연 | 고드윈 샌고)', '로슬린 먼로(조연 | 피츠제럴드)', '보 머초프(조연 | 케이시 로즈)', '코리 라지(조연 | 머서)', '조니 메스너(조연 | 브리가)', '마이클 에크런드(조연 | 위나)', '코디 키어슬리(조연 | 데이전)', '존 카시니(조연 | 바세티)']",1.6,(136명),2022 · 액션/스릴러 · 미국,1시간 45분 · 15세
네가 떨어뜨린 푸른 하늘,737,"갇혀버린 시간!  무한한 하루에서 너를 구해줄게!   푸른 하늘 아래 매월 1일마다 영화를 보기로 약속한 ‘미유’와 ‘슈야’. 하지만 ‘슈야’의 변심에 약속은 깨지고 만다. 충격에 빠진 ‘미유’ 앞에 다시 나타난 ‘슈야’,그 순간, 트럭이 돌진하고 ‘슈야’는 ‘미유’를 감싼 채 교통사고를 당한다.“딱 하루만 시간을 돌려주세요!”눈을 뜬 ‘미유’ 어제와 같은 하루가 반복된다는 사실을 깨닫는데… ‘슈야’를 구할 수 있는 마지막 기회! 미래를 바꿔야 한다!","['유키 사이토(감독)', '후쿠모토 리코(주연 | 미즈노 이유)', '마츠다 겐타(주연 | 시노하라 슈야)', '이타가키 미즈키(조연 | 모토야마 유토)', '요코타 마유(조연 | 니시무라 토모카)', '리코(조연 | 마루이 사키코)', '마츠모토 와카나(조연)', '야시바 토시히로(조연)']",2.4,(589명),2022 · SF/로맨스/판타지 · 일본,1시간 33분 · 12세
강남좀비,738,"대한민국 강남이 좀비에 점령 당했다!평소와 같던 어느 날, 원인을 알 수 없는 바이러스에 감염된 좀비가 강남에 등장하고 기이한 행동들을 보이며 공포감을 불러일으키던 좀비의 정체가 사람들에게 알려진다. 한편, 대한민국 태권도 前국가 상비군 ‘현석’(지일주)은 강남의 직장으로 출근하던 중 우연히 ‘민정’(박지연)을 만나게 되고, 자신의 회사에서 다시 ‘민정’을 마주한 ‘현석’이 호감을 표하는 순간 좀비가 건물에 들이닥치면서 순식간에 건물 전체의 사람들이 감염되기 시작한다. 바깥 사람들을 구하기 위해 모든 문이 폐쇄되어버린 건물, 그 속에서 ‘현석’과 ‘민정’은 살아남기 위한 처절한 사투를 시작하는데…이렇게 된 이상 절대 물러날 수 없다!갇혀버린 강남, 무조건 살아 남아야한다!","['이수성(감독)', '지일주(주연 | 현석)', '박지연(주연 | 민정)', '조경훈(조연)', '최성민(조연)', '정이주(조연)', '탁트인(조연)']",0.9,(186명),2021 · 드라마/스릴러 · 한국,1시간 21분 · 15세
10일간의 애인,739,이루지 못한 10년 전 첫사랑다시 나타난 그녀와 10일간의 비밀 연애이제 너와 함께 마침표를 찍고 싶어,"['이영용(감독)', '송민경(주연)']",1.5,(39명),2022 · 로맨스 · 한국,1시간 27분 · 청불
나는 마을 방과후 교사입니다,740,"서울 마포구 성산동 일대에 자리잡은 성미산 마을은 꽤 알려진 25년차 공동체 마을이다. 이곳의 ‘도토리 마을 방과후’는 교사, 아이, 부모가 함께 만들며, 초등 1학년부터 6학년까지 60명의 아이들과 5명의 교사들이 먹고, 놀고, 배우며 생활한다. 갑작스레 코로나19 팬데믹이 닥치자 학교는 문을 닫았지만, 이곳은 운영시간을 늘린다. 코로나19가 지속되자 마을 방과후 교사들이 할 수 있는 건 점점 줄지만, 해야 할 일은 늘고 아이들의 일상을 지켜주기 위해 이들의 고민은 점점 더 깊어만 간다.세상은 우리를 ‘교사’라 부르지 않지만 “나는 마을 방과후 교사입니다”","['박홍열(감독)', '황다은(감독)', '황다은(나레이션)', '분홍이(출연)', '오솔길(출연)', '논두렁(출연)', '자두(출연)']",3.3,(205명),2022 · 다큐멘터리 · 한국,1시간 34분 · 전체
교섭,741,"“어떤 경우라도 희생자를 안 만드는 게 이 협상의 기조 아닙니까?”분쟁지역 아프가니스탄에서 한국인들이 탈레반에게 납치되는 최악의 피랍사건이 발생한다. 교섭 전문이지만 아프가니스탄은 처음인 외교관 재호(황정민)가 현지로 향하고,국정원 요원 대식(현빈)을 만난다. 원칙이 뚜렷한 외교관과 현지 사정에 능통한 국정원 요원. 입장도 방법도 다르지만, 두 사람은 인질을 살려야 한다는 목표를 향해 함께 나아간다. 살해 시한은 다가오고, 협상 상대, 조건 등이 시시각각 변하는 상황에서 교섭의 성공 가능성은 점점 희박해져 가는데...","['임순례(감독)', '황정민(주연 | 재호)', '현빈(주연 | 대식)', '강기영(조연 | 카심)', '전성우(조연)', '박형수(조연)', '안창환(조연)', '정재성(조연)', '권혁(조연)', '고하(조연)', '황보름별(조연)', '이재리(조연 | 피랍인5)', '정윤하(조연 | 서울대책본부사무관4)']",2.5,(1.7만명),2022 · 범죄/액션 · 한국,1시간 48분 · 12세
몬스터 하우스2: 인비져블 피닉스,742,"쉿! 우리 집에 보이지 않는 누군가 있어! 사람에게는 보이지 않지만 집을 돌보고 유지하는 집 요정 ‘핀’. 열심히 집을 지키는 핀들과 다르게 아웃사이더인 ‘피닉’은 사람들을 싫어한다. 사람은 그저 시끄럽고 자신을 괴롭히는 존재일 뿐! 이사 오는 모든 사람들을 괴롭히며 내쫓기 바쁜 ‘피닉’의 집에 범상치 않은 소녀 ‘크리스틴’ 가족이 이사를 오게 되고 설상가상으로 ‘크리스틴’에게 정체까지 들켜버린다. 한편, 마을에 미스터리한 소동이 일어나 평화가 깨져버리고 뜻하지 않은 위험에 처한 ‘핀’과 ‘크리스틴’! 과연 마을을 덮친 ‘그것’의 정체를 밝히고 집을 지켜낼 수 있을까?",['데니스 체르노프(감독)'],3.0,(105명),2022 · 애니메이션/모험/판타지/키즈 · 러시아,1시간 25분 · 전체
극장판 전생했더니 슬라임이었던 건에 대하여: 홍련의 인연편,743,"[템페스트]의 서쪽에 위치한 [라자 소아국]. 한때는 금 채굴로 번영했지만 지금은 번영의 그림자는 찾아볼 수조차 없고, 호수는 광산의 독에 오염되어 나라는 위기 상황에 처했다. 여왕 '토와'는 왕가에 대대로 전해 오는 왕관의 마력을 사용해 독을 제거하며 백성을 지키고 있었지만, 그 대가로 왕관에 걸려 있던 저주가 온몸에 퍼져 수명이 단축되고 있었다. 그러던 중, 템페스트에 갑자기 나타난 오거의 생존자 '히이로'. 베니마루 일행의 형님뻘이었다는 히이로는, 토와의 도움으로 살아남았던 것이었다. 자신을 구해 준 토와와 [라자 소아국]을 지키기 위해, 템페스트의 리무루에게 도움을 청하기 위해 온 히이로는 베니마루와 운명의 재회를 한다. 라자를 위기에서 구하기 위해, 그리고 토와에게 걸린 저주의 수수께끼를 풀기 위해, 리무루는 라자로 향하는데...... 그곳에는 놀라운 음모가 기다리고 있었다!","['키쿠치 야스히토(감독)', '오카사키 미호(성우)', '우치다 유우마(성우)', '후쿠모토 리코(성우)', '후루카와 마코토(성우)', '토요구치 메구미(성우)', '마에노 토모아키(성우)', '센본기 사야카(성우)', 'M・A・O(성우)', '에구치 타쿠야(성우)', '오오츠카 호츄(성우)', '야나기타 준이치(성우)', '야마모토 카네히라(성우)', '토마리 아스나(성우)', '코바야시 치카히로(성우)', '야마구치 타로(성우)', '후쿠시마 준(성우)', '사쿠라이 타카히로(성우)', '키무라 스바루(성우)']",4.3,"(3,492명)",2022 · 애니메이션/판타지/모험 · 일본,1시간 48분 · 15세
극장판 카케구루이,744,"도박으로 서열이 정해지는 ‘햣카오 학원’. 그리고 이런 학원에 큰 파장을 불러일으킨 전학생 ‘쟈바미 유메코’. 어느 날 학원 내에서는 “도박 반대, 학생회에 불복종”을 내세운 집단 ‘빌리지’가 등장하고, 학생회는 ‘빌리지’를 파멸시키기 위해 3억 엔을 건 역대 최대 규모의 갬블 토너먼트를 개최한다. ‘학생회’ vs ‘빌리지’ 그리고 ‘쟈바미 유메코’의 역대급 광기 어린 갬블이 시작된다.","['하나부사 츠토무(감독)', '하마베 미나미(주연 | 자바미 유메코)', '타카스기 마히로(주연 | 스즈이 료타)', '후쿠하라 하루카(주연)', '이토 마리카(조연)', '마츠다 루카(조연 | 스메라기 이츠키)', '모리카와 아오이(조연)', '이케다 에라이자(조연)']",3.4,"(1,531명)",2019 · 스릴러/드라마 · 일본,1시간 59분 · 15세
이마 베프,745,"우리가 드디어 목격할 단 하나의 순수한 시네마적 축복!점차 쇠락해가는 프랑스 영화 감독 ‘르네 비달’은 고전 명작 <뱀파이어>를 리메이크하려는 계획을 세우고 홍콩 여배우 ‘장만옥’을 뱀파이어 집단의 우두머리 ‘이마 베프’역으로 캐스팅한다. 그러나 파리에 도착한 그녀를 기다리는 건 창작의 활기가 사라진 썰렁한 현장과 불편한 의상, 그리고 지친 기색을 감추지 않는 감독뿐. 결국 막다른 골목에 놓인 <이마 베프>는 완성을 눈 앞에 두고 길을 잃게 되는데…","['올리비에 아사야스(감독)', '장만옥(주연 | 장만옥)', '장 피에르 레오(주연 | 르네 비달)', '나탈리 리차드(조연 | 조에)', '앙트완 바슬러(조연 | 저널리스트)', '나탈리 부테푸(조연 | 로레)', '알렉스 데스카(조연 | 데소르모)', '도미니크 파이세(조연)', '아시니 칸지안(조연)', '버나드 니실레(조연)', '올리비에 토레스(조연)', '뷜 오지에(조연)', '루 카스텔(조연)', '자크 피에쉬(조연)', '에스텔 라리바즈(단역)', '발세이저 클레멘티(단역)', '로랑 자케(단역)', '필립 랜둘시(단역)', '스메일 멕키(단역)', '얀 리처드(단역)', '제롬 시모닌(단역)', '알렉산드라 욘넷(단역)', '피에르 암잘라그(단역)', '프랑수아 끌라벨(단역)']",3.7,"(2,754명)",1996 · 코미디/드라마 · 프랑스,1시간 39분 · 15세
생각 그런거 없는데요,746,"주말, 스튜디오 촬영 현장. 배우 지우와 PD 하나가 만난다. 지우는 빨리 촬영을 끝내고 집에 가고 싶다. 하나는 무엇을 하는 걸까.","['하나(감독)', '서지우(주연)', '김민기(조연)']",2.5,(99명),2022 · 드라마 · 한국,1시간 19분 · 12세
극장판 겁쟁이 페달,747,"매일 아키하바라까지 왕복 90km 거리를 아줌마 자전거로 다니는 오타쿠 소년 ‘오노다’(나가세 렌 분). 이를 알게 된 ‘이마이즈미’(이토 켄타로 분)는 ‘오노다’를 소호쿠 사이클부로 끌어들이고, ‘오노다’의 로드레이서로서의 재능을 발견해낸다.","['미키 코이치로(감독)', '나가세 렌(주연)', '이토 켄타로(조연)', '하시모토 칸나(조연)', '반도 료타(조연)', '류세이 료(조연)', '야나기 슌타로(조연)', '스가와라 켄(조연)', '이노우에 미즈키(조연)', '미나가와 사루토키(조연)']",3.4,(236명),2020 · 드라마/스포츠 · 일본,1시간 53분 · 전체
FBI: 마약전쟁,748,"타투이스트 지미 제인은 자신의 가게 라이터가 살인사건 현장에서 발견되며 용의자로 지목된다. 사건을 맡은 형사 프리먼과 바가스는 사건 피해자 중 한 여자인 ‘스타’를 마지막으로 마주친 지미를 찾아와 추궁한다. 한편, 누명을 벗으려는 지미가 사건을 파헤치자 목숨을 위협하는 누군가가 나타난다. 이를 계기로 용의선상에서 벗어나 형사들과 협력하는 지미는 사건의 진실과 충격적 배후에 대해 알게 되는데…","['에드워드 드레이크(감독)', '브루스 윌리스(주연 | 프리먼 형사)', '루크 윌슨(주연 | 바가스 형사)', '데본 사와(주연 | 지미 제인)', '캣 포스터(조연 | 크리스틴)', '수피 브래드쇼(조연)', '케니 워말드(조연)']",1.3,(22명),2022 · 액션/스릴러 · 미국,1시간 37분 · 15세
